Date,Temperature_C,Temperature_F
4/27/2019 3:25,15.27,59.486
4/27/2019 3:30,15.18,59.324
4/27/2019 3:35,15.18,59.324
4/27/2019 3:40,15.14,59.252
4/27/2019 3:45,15.06,59.108
4/27/2019 3:50,15.1,59.18
4/27/2019 3:55,15.14,59.252
4/27/2019 4:00,15.01,59.018
4/27/2019 4:05,14.97,58.946
4/27/2019 4:10,14.93,58.874
4/27/2019 4:15,14.93,58.874
4/27/2019 4:20,14.84,58.712
4/27/2019 4:25,14.84,58.712
4/27/2019 4:30,14.8,58.64
4/27/2019 4:35,14.75,58.55
4/27/2019 4:40,14.75,58.55
4/27/2019 4:45,14.71,58.478
4/27/2019 4:50,14.75,58.55
4/27/2019 4:55,14.71,58.478
4/27/2019 5:00,14.71,58.478
4/27/2019 5:05,14.67,58.406
4/27/2019 5:10,14.58,58.244
4/27/2019 5:15,14.58,58.244
4/27/2019 5:20,14.54,58.172
4/27/2019 5:25,14.5,58.1
4/27/2019 5:30,14.5,58.1
4/27/2019 5:35,14.45,58.01
4/27/2019 5:40,14.41,57.938
4/27/2019 5:45,14.41,57.938
4/27/2019 5:50,14.33,57.794
4/27/2019 5:55,14.33,57.794
4/27/2019 6:00,14.33,57.794
4/27/2019 6:05,14.28,57.704
4/27/2019 6:10,14.2,57.56
4/27/2019 6:15,14.2,57.56
4/27/2019 6:20,14.2,57.56
4/27/2019 6:25,14.11,57.398
4/27/2019 6:30,14.15,57.47
4/27/2019 6:35,14.07,57.326
4/27/2019 6:40,14.07,57.326
4/27/2019 6:45,14.03,57.254
4/27/2019 6:50,13.98,57.164
4/27/2019 6:55,13.94,57.092
4/27/2019 7:00,13.9,57.02
4/27/2019 7:05,13.9,57.02
4/27/2019 7:10,13.85,56.93
4/27/2019 7:15,13.85,56.93
4/27/2019 7:20,13.81,56.858
4/27/2019 7:25,13.81,56.858
4/27/2019 7:30,13.77,56.786
4/27/2019 7:35,13.73,56.714
4/27/2019 7:40,13.73,56.714
4/27/2019 7:45,13.64,56.552
4/27/2019 7:50,13.64,56.552
4/27/2019 7:55,13.64,56.552
4/27/2019 8:00,13.55,56.39
4/27/2019 8:05,13.55,56.39
4/27/2019 8:10,13.55,56.39
4/27/2019 8:15,13.51,56.318
4/27/2019 8:20,13.47,56.246
4/27/2019 8:25,13.38,56.084
4/27/2019 8:30,13.38,56.084
4/27/2019 8:35,13.3,55.94
4/27/2019 8:40,13.3,55.94
4/27/2019 8:45,13.25,55.85
4/27/2019 8:50,13.21,55.778
4/27/2019 8:55,13.21,55.778
4/27/2019 9:00,13.21,55.778
4/27/2019 9:05,13.17,55.706
4/27/2019 9:10,13.08,55.544
4/27/2019 9:15,13.08,55.544
4/27/2019 9:20,13.08,55.544
4/27/2019 9:25,13,55.4
4/27/2019 9:30,13,55.4
4/27/2019 9:35,12.95,55.31
4/27/2019 9:40,12.91,55.238
4/27/2019 9:45,12.82,55.076
4/27/2019 9:50,12.82,55.076
4/27/2019 9:55,12.78,55.004
4/27/2019 10:00,12.78,55.004
4/27/2019 10:05,12.78,55.004
4/27/2019 10:10,12.74,54.932
4/27/2019 10:15,12.74,54.932
4/27/2019 10:20,12.74,54.932
4/27/2019 10:25,12.65,54.77
4/27/2019 10:30,12.65,54.77
4/27/2019 10:35,12.65,54.77
4/27/2019 10:40,12.61,54.698
4/27/2019 10:45,12.61,54.698
4/27/2019 10:50,12.57,54.626
4/27/2019 10:55,12.57,54.626
4/27/2019 11:00,12.52,54.536
4/27/2019 11:05,12.61,54.698
4/27/2019 11:10,12.52,54.536
4/27/2019 11:15,12.57,54.626
4/27/2019 11:20,12.48,54.464
4/27/2019 11:25,12.48,54.464
4/27/2019 11:30,12.44,54.392
4/27/2019 11:35,12.44,54.392
4/27/2019 11:40,12.44,54.392
4/27/2019 11:45,12.35,54.23
4/27/2019 11:50,12.31,54.158
4/27/2019 11:55,12.27,54.086
4/27/2019 12:00,12.27,54.086
4/27/2019 12:05,12.31,54.158
4/27/2019 12:10,12.22,53.996
4/27/2019 12:15,12.27,54.086
4/27/2019 12:20,12.18,53.924
4/27/2019 12:25,12.22,53.996
4/27/2019 12:30,12.22,53.996
4/27/2019 12:35,12.22,53.996
4/27/2019 12:40,12.18,53.924
4/27/2019 12:45,12.22,53.996
4/27/2019 12:50,12.22,53.996
4/27/2019 12:55,12.22,53.996
4/27/2019 13:00,12.18,53.924
4/27/2019 13:05,12.22,53.996
4/27/2019 13:10,12.22,53.996
4/27/2019 13:15,12.18,53.924
4/27/2019 13:20,12.31,54.158
4/27/2019 13:25,12.35,54.23
4/27/2019 13:30,12.4,54.32
4/27/2019 13:35,12.4,54.32
4/27/2019 13:40,12.44,54.392
4/27/2019 13:45,12.57,54.626
4/27/2019 13:50,12.57,54.626
4/27/2019 13:55,12.61,54.698
4/27/2019 14:00,12.74,54.932
4/27/2019 14:05,12.82,55.076
4/27/2019 14:10,12.95,55.31
4/27/2019 14:15,13,55.4
4/27/2019 14:20,13.08,55.544
4/27/2019 14:25,13.17,55.706
4/27/2019 14:30,13.3,55.94
4/27/2019 14:35,13.34,56.012
4/27/2019 14:40,13.47,56.246
4/27/2019 14:45,13.51,56.318
4/27/2019 14:50,13.6,56.48
4/27/2019 14:55,13.6,56.48
4/27/2019 15:00,13.68,56.624
4/27/2019 15:05,13.77,56.786
4/27/2019 15:10,13.9,57.02
4/27/2019 15:15,13.98,57.164
4/27/2019 15:20,14.11,57.398
4/27/2019 15:25,14.15,57.47
4/27/2019 15:30,14.2,57.56
4/27/2019 15:35,14.28,57.704
4/27/2019 15:40,14.37,57.866
4/27/2019 15:45,14.45,58.01
4/27/2019 15:50,14.5,58.1
4/27/2019 15:55,14.54,58.172
4/27/2019 16:00,14.63,58.334
4/27/2019 16:05,14.71,58.478
4/27/2019 16:10,14.75,58.55
4/27/2019 16:15,14.84,58.712
4/27/2019 16:20,14.88,58.784
4/27/2019 16:25,15.01,59.018
4/27/2019 16:30,15.01,59.018
4/27/2019 16:35,15.18,59.324
4/27/2019 16:40,15.27,59.486
4/27/2019 16:45,15.36,59.648
4/27/2019 16:50,15.44,59.792
4/27/2019 16:55,15.53,59.954
4/27/2019 17:00,15.61,60.098
4/27/2019 17:05,15.66,60.188
4/27/2019 17:10,15.7,60.26
4/27/2019 17:15,15.74,60.332
4/27/2019 17:20,15.7,60.26
4/27/2019 17:25,15.83,60.494
4/27/2019 17:30,15.83,60.494
4/27/2019 17:35,15.91,60.638
4/27/2019 17:40,16.04,60.872
4/27/2019 17:45,16.17,61.106
4/27/2019 17:50,16.34,61.412
4/27/2019 17:55,16.47,61.646
4/27/2019 18:00,16.6,61.88
4/27/2019 18:05,16.73,62.114
4/27/2019 18:10,16.86,62.348
4/27/2019 18:15,16.99,62.582
4/27/2019 18:20,17.03,62.654
4/27/2019 18:25,17.11,62.798
4/27/2019 18:30,17.16,62.888
4/27/2019 18:35,17.2,62.96
4/27/2019 18:40,17.29,63.122
4/27/2019 18:45,17.29,63.122
4/27/2019 18:50,17.37,63.266
4/27/2019 18:55,17.46,63.428
4/27/2019 19:00,17.46,63.428
4/27/2019 19:05,17.46,63.428
4/27/2019 19:10,17.5,63.5
4/27/2019 19:15,17.46,63.428
4/27/2019 19:20,17.5,63.5
4/27/2019 19:25,17.5,63.5
4/27/2019 19:30,17.5,63.5
4/27/2019 19:35,17.46,63.428
4/27/2019 19:40,17.46,63.428
4/27/2019 19:45,17.41,63.338
4/27/2019 19:50,17.33,63.194
4/27/2019 19:55,17.37,63.266
4/27/2019 20:00,17.33,63.194
4/27/2019 20:05,17.24,63.032
4/27/2019 20:10,17.16,62.888
4/27/2019 20:15,17.07,62.726
4/27/2019 20:20,17.07,62.726
4/27/2019 20:25,17.03,62.654
4/27/2019 20:30,16.9,62.42
4/27/2019 20:35,16.86,62.348
4/27/2019 20:40,16.86,62.348
4/27/2019 20:45,16.77,62.186
4/27/2019 20:50,16.77,62.186
4/27/2019 20:55,16.81,62.258
4/27/2019 21:00,16.81,62.258
4/27/2019 21:05,16.81,62.258
4/27/2019 21:10,16.77,62.186
4/27/2019 21:15,16.77,62.186
4/27/2019 21:20,16.64,61.952
4/27/2019 21:25,16.64,61.952
4/27/2019 21:30,16.64,61.952
4/27/2019 21:35,16.6,61.88
4/27/2019 21:40,16.6,61.88
4/27/2019 21:45,16.56,61.808
4/27/2019 21:50,16.47,61.646
4/27/2019 21:55,16.43,61.574
4/27/2019 22:00,16.47,61.646
4/27/2019 22:05,16.39,61.502
4/27/2019 22:10,16.34,61.412
4/27/2019 22:15,16.3,61.34
4/27/2019 22:20,16.26,61.268
4/27/2019 22:25,16.21,61.178
4/27/2019 22:30,16.21,61.178
4/27/2019 22:35,16.17,61.106
4/27/2019 22:40,16.08,60.944
4/27/2019 22:45,16,60.8
4/27/2019 22:50,15.96,60.728
4/27/2019 22:55,15.91,60.638
4/27/2019 23:00,15.91,60.638
4/27/2019 23:05,15.87,60.566
4/27/2019 23:10,15.83,60.494
4/27/2019 23:15,15.78,60.404
4/27/2019 23:20,15.7,60.26
4/27/2019 23:25,15.66,60.188
4/27/2019 23:30,15.66,60.188
4/27/2019 23:35,15.66,60.188
4/27/2019 23:40,15.53,59.954
4/27/2019 23:45,15.44,59.792
4/27/2019 23:50,15.4,59.72
4/27/2019 23:55,15.4,59.72
4/28/2019 0:00,15.36,59.648
4/28/2019 0:05,15.31,59.558
4/28/2019 0:10,15.23,59.414
4/28/2019 0:15,15.18,59.324
4/28/2019 0:20,15.18,59.324
4/28/2019 0:25,15.14,59.252
4/28/2019 0:30,15.06,59.108
4/28/2019 0:35,15.06,59.108
4/28/2019 0:40,14.97,58.946
4/28/2019 0:45,14.93,58.874
4/28/2019 0:50,14.93,58.874
4/28/2019 0:55,14.84,58.712
4/28/2019 1:00,14.75,58.55
4/28/2019 1:05,14.75,58.55
4/28/2019 1:10,14.8,58.64
4/28/2019 1:15,14.84,58.712
4/28/2019 1:20,14.8,58.64
4/28/2019 1:25,14.8,58.64
4/28/2019 1:30,14.75,58.55
4/28/2019 1:35,14.75,58.55
4/28/2019 1:40,14.75,58.55
4/28/2019 1:45,14.71,58.478
4/28/2019 1:50,14.67,58.406
4/28/2019 1:55,14.67,58.406
4/28/2019 2:00,14.63,58.334
4/28/2019 2:05,14.67,58.406
4/28/2019 2:10,14.67,58.406
4/28/2019 2:15,14.67,58.406
4/28/2019 2:20,14.63,58.334
4/28/2019 2:25,14.58,58.244
4/28/2019 2:30,14.63,58.334
4/28/2019 2:35,14.54,58.172
4/28/2019 2:40,14.45,58.01
4/28/2019 2:45,14.41,57.938
4/28/2019 2:50,14.41,57.938
4/28/2019 2:55,14.37,57.866
4/28/2019 3:00,14.37,57.866
4/28/2019 3:05,14.41,57.938
4/28/2019 3:10,14.33,57.794
4/28/2019 3:15,14.28,57.704
4/28/2019 3:20,14.28,57.704
4/28/2019 3:25,14.24,57.632
4/28/2019 3:30,14.2,57.56
4/28/2019 3:35,14.15,57.47
4/28/2019 3:40,14.11,57.398
4/28/2019 3:45,14.11,57.398
4/28/2019 3:50,14.07,57.326
4/28/2019 3:55,14.03,57.254
4/28/2019 4:00,13.98,57.164
4/28/2019 4:05,13.94,57.092
4/28/2019 4:10,13.9,57.02
4/28/2019 4:15,13.9,57.02
4/28/2019 4:20,13.81,56.858
4/28/2019 4:25,13.77,56.786
4/28/2019 4:30,13.77,56.786
4/28/2019 4:35,13.77,56.786
4/28/2019 4:40,13.77,56.786
4/28/2019 4:45,13.77,56.786
4/28/2019 4:50,13.68,56.624
4/28/2019 4:55,13.73,56.714
4/28/2019 5:00,13.68,56.624
4/28/2019 5:05,13.73,56.714
4/28/2019 5:10,13.68,56.624
4/28/2019 5:15,13.64,56.552
4/28/2019 5:20,13.55,56.39
4/28/2019 5:25,13.47,56.246
4/28/2019 5:30,13.43,56.174
4/28/2019 5:35,13.51,56.318
4/28/2019 5:40,13.51,56.318
4/28/2019 5:45,13.38,56.084
4/28/2019 5:50,13.38,56.084
4/28/2019 5:55,13.38,56.084
4/28/2019 6:00,13.3,55.94
4/28/2019 6:05,13.3,55.94
4/28/2019 6:10,13.34,56.012
4/28/2019 6:15,13.21,55.778
4/28/2019 6:20,13.21,55.778
4/28/2019 6:25,13.08,55.544
4/28/2019 6:30,13.12,55.616
4/28/2019 6:35,13.12,55.616
4/28/2019 6:40,13.12,55.616
4/28/2019 6:45,13.12,55.616
4/28/2019 6:50,13.25,55.85
4/28/2019 6:55,13.21,55.778
4/28/2019 7:00,13.25,55.85
4/28/2019 7:05,13.25,55.85
4/28/2019 7:10,13.21,55.778
4/28/2019 7:15,13.12,55.616
4/28/2019 7:20,13.12,55.616
4/28/2019 7:25,13.17,55.706
4/28/2019 7:30,13.17,55.706
4/28/2019 7:35,13.12,55.616
4/28/2019 7:40,13.08,55.544
4/28/2019 7:45,13,55.4
4/28/2019 7:50,13.04,55.472
4/28/2019 7:55,13.04,55.472
4/28/2019 8:00,13.04,55.472
4/28/2019 8:05,13,55.4
4/28/2019 8:10,12.87,55.166
4/28/2019 8:15,12.78,55.004
4/28/2019 8:20,12.78,55.004
4/28/2019 8:25,12.87,55.166
4/28/2019 8:30,12.87,55.166
4/28/2019 8:35,12.78,55.004
4/28/2019 8:40,12.78,55.004
4/28/2019 8:45,12.7,54.86
4/28/2019 8:50,12.61,54.698
4/28/2019 8:55,12.57,54.626
4/28/2019 9:00,12.61,54.698
4/28/2019 9:05,12.61,54.698
4/28/2019 9:10,12.57,54.626
4/28/2019 9:15,12.52,54.536
4/28/2019 9:20,12.57,54.626
4/28/2019 9:25,12.48,54.464
4/28/2019 9:30,12.52,54.536
4/28/2019 9:35,12.57,54.626
4/28/2019 9:40,12.48,54.464
4/28/2019 9:45,12.52,54.536
4/28/2019 9:50,12.44,54.392
4/28/2019 9:55,12.44,54.392
4/28/2019 10:00,12.4,54.32
4/28/2019 10:05,12.31,54.158
4/28/2019 10:10,12.35,54.23
4/28/2019 10:15,12.4,54.32
4/28/2019 10:20,12.35,54.23
4/28/2019 10:25,12.35,54.23
4/28/2019 10:30,12.35,54.23
4/28/2019 10:35,12.31,54.158
4/28/2019 10:40,12.31,54.158
4/28/2019 10:45,12.22,53.996
4/28/2019 10:50,12.27,54.086
4/28/2019 10:55,12.27,54.086
4/28/2019 11:00,12.35,54.23
4/28/2019 11:05,12.4,54.32
4/28/2019 11:10,12.4,54.32
4/28/2019 11:15,12.4,54.32
4/28/2019 11:20,12.4,54.32
4/28/2019 11:25,12.44,54.392
4/28/2019 11:30,12.4,54.32
4/28/2019 11:35,12.4,54.32
4/28/2019 11:40,12.4,54.32
4/28/2019 11:45,12.4,54.32
4/28/2019 11:50,12.4,54.32
4/28/2019 11:55,12.44,54.392
4/28/2019 12:00,12.4,54.32
4/28/2019 12:05,12.44,54.392
4/28/2019 12:10,12.44,54.392
4/28/2019 12:15,12.4,54.32
4/28/2019 12:20,12.52,54.536
4/28/2019 12:25,12.57,54.626
4/28/2019 12:30,12.61,54.698
4/28/2019 12:35,12.65,54.77
4/28/2019 12:40,12.7,54.86
4/28/2019 12:45,12.65,54.77
4/28/2019 12:50,12.65,54.77
4/28/2019 12:55,12.65,54.77
4/28/2019 13:00,12.7,54.86
4/28/2019 13:05,12.7,54.86
4/28/2019 13:10,12.82,55.076
4/28/2019 13:15,12.87,55.166
4/28/2019 13:20,12.82,55.076
4/28/2019 13:25,12.87,55.166
4/28/2019 13:30,12.91,55.238
4/28/2019 13:35,12.95,55.31
4/28/2019 13:40,13,55.4
4/28/2019 13:45,13.04,55.472
4/28/2019 13:50,13.08,55.544
4/28/2019 13:55,13.08,55.544
4/28/2019 14:00,13.04,55.472
4/28/2019 14:05,13,55.4
4/28/2019 14:10,13.08,55.544
4/28/2019 14:15,13.12,55.616
4/28/2019 14:20,13.04,55.472
4/28/2019 14:25,13.08,55.544
4/28/2019 14:30,13.12,55.616
4/28/2019 14:35,13.12,55.616
4/28/2019 14:40,13.12,55.616
4/28/2019 14:45,13.25,55.85
4/28/2019 14:50,13.38,56.084
4/28/2019 14:55,13.6,56.48
4/28/2019 15:00,13.77,56.786
4/28/2019 15:05,13.85,56.93
4/28/2019 15:10,13.85,56.93
4/28/2019 15:15,13.77,56.786
4/28/2019 15:20,13.81,56.858
4/28/2019 15:25,13.9,57.02
4/28/2019 15:30,13.9,57.02
4/28/2019 15:35,13.9,57.02
4/28/2019 15:40,13.98,57.164
4/28/2019 15:45,14.24,57.632
4/28/2019 15:50,14.33,57.794
4/28/2019 15:55,14.37,57.866
4/28/2019 16:00,14.5,58.1
4/28/2019 16:05,14.45,58.01
4/28/2019 16:10,14.45,58.01
4/28/2019 16:15,14.41,57.938
4/28/2019 16:20,14.24,57.632
4/28/2019 16:25,14.28,57.704
4/28/2019 16:30,14.33,57.794
4/28/2019 16:35,14.28,57.704
4/28/2019 16:40,14.28,57.704
4/28/2019 16:45,14.33,57.794
4/28/2019 16:50,14.37,57.866
4/28/2019 16:55,14.58,58.244
4/28/2019 17:00,14.8,58.64
4/28/2019 17:05,14.93,58.874
4/28/2019 17:10,15.06,59.108
4/28/2019 17:15,15.23,59.414
4/28/2019 17:20,15.66,60.188
4/28/2019 17:25,15.74,60.332
4/28/2019 17:30,15.74,60.332
4/28/2019 17:35,15.91,60.638
4/28/2019 17:40,16.21,61.178
4/28/2019 17:45,16.43,61.574
4/28/2019 17:50,16.56,61.808
4/28/2019 17:55,16.51,61.718
4/28/2019 18:00,16.51,61.718
4/28/2019 18:05,16.64,61.952
4/28/2019 18:10,17.24,63.032
4/28/2019 18:15,17.24,63.032
4/28/2019 18:20,17.2,62.96
4/28/2019 18:25,17.24,63.032
4/28/2019 18:30,16.77,62.186
4/28/2019 18:35,16.99,62.582
4/28/2019 18:40,17.97,64.346
4/28/2019 18:45,17.97,64.346
4/28/2019 18:50,18.23,64.814
4/28/2019 18:55,17.89,64.202
4/28/2019 19:00,18.19,64.742
4/28/2019 19:05,18.14,64.652
4/28/2019 19:10,18.49,65.282
4/28/2019 19:15,18.57,65.426
4/28/2019 19:20,18.74,65.732
4/28/2019 19:25,18.62,65.516
4/28/2019 19:30,18.14,64.652
4/28/2019 19:35,17.37,63.266
4/28/2019 19:40,17.16,62.888
4/28/2019 19:45,16.81,62.258
4/28/2019 19:50,16.51,61.718
4/28/2019 19:55,16.26,61.268
4/28/2019 20:00,15.96,60.728
4/28/2019 20:05,15.74,60.332
4/28/2019 20:10,15.57,60.026
4/28/2019 20:15,15.4,59.72
4/28/2019 20:20,15.18,59.324
4/28/2019 20:25,15.14,59.252
4/28/2019 20:30,14.97,58.946
4/28/2019 20:35,14.84,58.712
4/28/2019 20:40,14.67,58.406
4/28/2019 20:45,14.63,58.334
4/28/2019 20:50,14.5,58.1
4/28/2019 20:55,14.45,58.01
4/28/2019 21:00,14.28,57.704
4/28/2019 21:05,14.24,57.632
4/28/2019 21:10,14.15,57.47
4/28/2019 21:15,13.94,57.092
4/28/2019 21:20,13.9,57.02
4/28/2019 21:25,13.81,56.858
4/28/2019 21:30,13.77,56.786
4/28/2019 21:35,13.64,56.552
4/28/2019 21:40,13.64,56.552
4/28/2019 21:45,13.55,56.39
4/28/2019 21:50,13.51,56.318
4/28/2019 21:55,13.43,56.174
4/28/2019 22:00,13.38,56.084
4/28/2019 22:05,13.34,56.012
4/28/2019 22:10,13.38,56.084
4/28/2019 22:15,13.38,56.084
4/28/2019 22:20,13.3,55.94
4/28/2019 22:25,13.34,56.012
4/28/2019 22:30,13.43,56.174
4/28/2019 22:35,13.38,56.084
4/28/2019 22:40,13.3,55.94
4/28/2019 22:45,13.25,55.85
4/28/2019 22:50,13.12,55.616
4/28/2019 22:55,13.08,55.544
4/28/2019 23:00,13.12,55.616
4/28/2019 23:05,13.08,55.544
4/28/2019 23:10,13,55.4
4/28/2019 23:15,13,55.4
4/28/2019 23:20,12.95,55.31
4/28/2019 23:25,12.82,55.076
4/28/2019 23:30,12.87,55.166
4/28/2019 23:35,12.78,55.004
4/28/2019 23:40,12.7,54.86
4/28/2019 23:45,12.61,54.698
4/28/2019 23:50,12.48,54.464
4/28/2019 23:55,12.52,54.536
4/29/2019 0:00,12.48,54.464
4/29/2019 0:05,12.48,54.464
4/29/2019 0:10,12.48,54.464
4/29/2019 0:15,12.44,54.392
4/29/2019 0:20,12.4,54.32
4/29/2019 0:25,12.4,54.32
4/29/2019 0:30,12.35,54.23
4/29/2019 0:35,12.31,54.158
4/29/2019 0:40,12.27,54.086
4/29/2019 0:45,12.22,53.996
4/29/2019 0:50,12.22,53.996
4/29/2019 0:55,12.14,53.852
4/29/2019 1:00,12.01,53.618
4/29/2019 1:05,11.97,53.546
4/29/2019 1:10,11.92,53.456
4/29/2019 1:15,11.84,53.312
4/29/2019 1:20,11.79,53.222
4/29/2019 1:25,11.75,53.15
4/29/2019 1:30,11.71,53.078
4/29/2019 1:35,11.67,53.006
4/29/2019 1:40,11.71,53.078
4/29/2019 1:45,11.67,53.006
4/29/2019 1:50,11.58,52.844
4/29/2019 1:55,11.62,52.916
4/29/2019 2:00,11.67,53.006
4/29/2019 2:05,11.58,52.844
4/29/2019 2:10,11.58,52.844
4/29/2019 2:15,11.54,52.772
4/29/2019 2:20,11.54,52.772
4/29/2019 2:25,11.49,52.682
4/29/2019 2:30,11.41,52.538
4/29/2019 2:35,11.37,52.466
4/29/2019 2:40,11.32,52.376
4/29/2019 2:45,11.24,52.232
4/29/2019 2:50,11.28,52.304
4/29/2019 2:55,11.24,52.232
4/29/2019 3:00,11.24,52.232
4/29/2019 3:05,11.19,52.142
4/29/2019 3:10,11.19,52.142
4/29/2019 3:15,11.24,52.232
4/29/2019 3:20,11.11,51.998
4/29/2019 3:25,11.02,51.836
4/29/2019 3:30,10.81,51.458
4/29/2019 3:35,10.72,51.296
4/29/2019 3:40,10.81,51.458
4/29/2019 3:45,10.81,51.458
4/29/2019 3:50,10.68,51.224
4/29/2019 3:55,10.68,51.224
4/29/2019 4:00,10.59,51.062
4/29/2019 4:05,10.77,51.386
4/29/2019 4:10,10.81,51.458
4/29/2019 4:15,10.81,51.458
4/29/2019 4:20,10.77,51.386
4/29/2019 4:25,10.55,50.99
4/29/2019 4:30,10.42,50.756
4/29/2019 4:35,10.38,50.684
4/29/2019 4:40,10.51,50.918
4/29/2019 4:45,10.51,50.918
4/29/2019 4:50,10.51,50.918
4/29/2019 4:55,10.51,50.918
4/29/2019 5:00,10.38,50.684
4/29/2019 5:05,10.34,50.612
4/29/2019 5:10,10.34,50.612
4/29/2019 5:15,10.21,50.378
4/29/2019 5:20,10.21,50.378
4/29/2019 5:25,9.95,49.91
4/29/2019 5:30,9.86,49.748
4/29/2019 5:35,9.95,49.91
4/29/2019 5:40,9.99,49.982
4/29/2019 5:45,9.91,49.838
4/29/2019 5:50,9.78,49.604
4/29/2019 5:55,9.82,49.676
4/29/2019 6:00,9.69,49.442
4/29/2019 6:05,9.74,49.532
4/29/2019 6:10,9.69,49.442
4/29/2019 6:15,9.65,49.37
4/29/2019 6:20,9.65,49.37
4/29/2019 6:25,9.82,49.676
4/29/2019 6:30,9.78,49.604
4/29/2019 6:35,9.78,49.604
4/29/2019 6:40,9.74,49.532
4/29/2019 6:45,9.65,49.37
4/29/2019 6:50,9.56,49.208
4/29/2019 6:55,9.31,48.758
4/29/2019 7:00,9.35,48.83
4/29/2019 7:05,9.18,48.524
4/29/2019 7:10,9.14,48.452
4/29/2019 7:15,9.31,48.758
4/29/2019 7:20,9.35,48.83
4/29/2019 7:25,9.05,48.29
4/29/2019 7:30,8.88,47.984
4/29/2019 7:35,9.05,48.29
4/29/2019 7:40,9.22,48.596
4/29/2019 7:45,9.18,48.524
4/29/2019 7:50,8.96,48.128
4/29/2019 7:55,8.92,48.056
4/29/2019 8:00,8.79,47.822
4/29/2019 8:05,8.75,47.75
4/29/2019 8:10,8.62,47.516
4/29/2019 8:15,8.53,47.354
4/29/2019 8:20,8.58,47.444
4/29/2019 8:25,8.53,47.354
4/29/2019 8:30,8.58,47.444
4/29/2019 8:35,8.58,47.444
4/29/2019 8:40,8.53,47.354
4/29/2019 8:45,8.45,47.21
4/29/2019 8:50,8.75,47.75
4/29/2019 8:55,8.83,47.894
4/29/2019 9:00,8.83,47.894
4/29/2019 9:05,8.83,47.894
4/29/2019 9:10,8.83,47.894
4/29/2019 9:15,8.79,47.822
4/29/2019 9:20,8.36,47.048
4/29/2019 9:25,8.23,46.814
4/29/2019 9:30,8.15,46.67
4/29/2019 9:35,8.15,46.67
4/29/2019 9:40,8.11,46.598
4/29/2019 9:45,8.32,46.976
4/29/2019 9:50,8.28,46.904
4/29/2019 9:55,8.28,46.904
4/29/2019 10:00,8.45,47.21
4/29/2019 10:05,8.53,47.354
4/29/2019 10:10,8.49,47.282
4/29/2019 10:15,8.53,47.354
4/29/2019 10:20,8.36,47.048
4/29/2019 10:25,8.28,46.904
4/29/2019 10:30,8.36,47.048
4/29/2019 10:35,8.15,46.67
4/29/2019 10:40,8.11,46.598
4/29/2019 10:45,8.06,46.508
4/29/2019 10:50,8.06,46.508
4/29/2019 10:55,8.28,46.904
4/29/2019 11:00,8.23,46.814
4/29/2019 11:05,8.19,46.742
4/29/2019 11:10,8.28,46.904
4/29/2019 11:15,8.15,46.67
4/29/2019 11:20,8.36,47.048
4/29/2019 11:25,8.36,47.048
4/29/2019 11:30,8.41,47.138
4/29/2019 11:35,8.32,46.976
4/29/2019 11:40,8.49,47.282
4/29/2019 11:45,8.62,47.516
4/29/2019 11:50,8.71,47.678
4/29/2019 11:55,8.88,47.984
4/29/2019 12:00,8.79,47.822
4/29/2019 12:05,8.83,47.894
4/29/2019 12:10,8.96,48.128
4/29/2019 12:15,9.05,48.29
4/29/2019 12:20,9.14,48.452
4/29/2019 12:25,9.18,48.524
4/29/2019 12:30,9.26,48.668
4/29/2019 12:35,9.31,48.758
4/29/2019 12:40,9.31,48.758
4/29/2019 12:45,9.35,48.83
4/29/2019 12:50,9.39,48.902
4/29/2019 12:55,9.44,48.992
4/29/2019 13:00,9.52,49.136
4/29/2019 13:05,9.65,49.37
4/29/2019 13:10,9.69,49.442
4/29/2019 13:15,9.86,49.748
4/29/2019 13:20,9.95,49.91
4/29/2019 13:25,10.08,50.144
4/29/2019 13:30,10.04,50.072
4/29/2019 13:35,10.12,50.216
4/29/2019 13:40,10.25,50.45
4/29/2019 13:45,10.29,50.522
4/29/2019 13:50,10.25,50.45
4/29/2019 13:55,10.42,50.756
4/29/2019 14:00,10.59,51.062
4/29/2019 14:05,10.68,51.224
4/29/2019 14:10,10.77,51.386
4/29/2019 14:15,10.89,51.602
4/29/2019 14:20,10.98,51.764
4/29/2019 14:25,11.11,51.998
4/29/2019 14:30,11.02,51.836
4/29/2019 14:35,11.11,51.998
4/29/2019 14:40,11.02,51.836
4/29/2019 14:45,10.85,51.53
4/29/2019 14:50,10.72,51.296
4/29/2019 14:55,11.41,52.538
4/29/2019 15:00,11.71,53.078
4/29/2019 15:05,11.97,53.546
4/29/2019 15:10,12.05,53.69
4/29/2019 15:15,12.18,53.924
4/29/2019 15:20,12.48,54.464
4/29/2019 15:25,12.31,54.158
4/29/2019 15:30,12.57,54.626
4/29/2019 15:35,12.44,54.392
4/29/2019 15:40,12.35,54.23
4/29/2019 15:45,12.05,53.69
4/29/2019 15:50,12.4,54.32
4/29/2019 15:55,13,55.4
4/29/2019 16:00,13.21,55.778
4/29/2019 16:05,13.34,56.012
4/29/2019 16:10,12.95,55.31
4/29/2019 16:15,12.78,55.004
4/29/2019 16:20,12.65,54.77
4/29/2019 16:25,12.57,54.626
4/29/2019 16:30,12.82,55.076
4/29/2019 16:35,13.17,55.706
4/29/2019 16:40,13,55.4
4/29/2019 16:45,13,55.4
